view_id;user_id;course_id;view_date;duration_seconds;from_landing_page;session_id
40369;183;789;2023-12-07 21:47:40.000000;52560;False;42c3b595-6229-46e2-9386-544874e847c5
40370;983;784;2023-12-07 23:14:45.000000;48600;False;e3910c2b-cff1-49e3-b5b6-afc009ad0019
40371;168;885;2023-12-08 00:08:33.000000;179640;False;ce280a4d-73cd-4724-8edc-6ed30299ebc2
40372;711;762;2023-12-08 00:10:01.000000;50760;False;3f7beb98-ece8-4d50-b55d-c2b42570a200
40373;817;608;2023-12-08 01:46:45.000000;28440;False;ec8c3554-9b19-476f-a12e-c211d7614568
40374;915;514;2023-12-08 01:51:20.000000;37080;False;e84e5232-90f0-4f16-b81c-7c90d8333d3b
40375;169;37;2023-12-08 02:07:42.000000;164880;False;6fcdbb07-ff13-4017-936f-a67a9b29c106
40376;125;21;2023-12-08 03:36:43.000000;165960;False;9e8d698e-fd98-423d-b957-13286d345d61
40377;153;352;2023-12-08 03:44:24.000000;25920;False;ec3e8d07-848b-4ddd-ba71-89fa1a3cce4b
40378;168;484;2023-12-08 04:03:30.000000;106200;False;badd52c6-ba4d-4dd5-9b33-07f44d99d6db
40379;825;328;2023-12-08 04:03:32.000000;81360;False;39db6bcb-9713-4432-8be0-d1922144f366
40380;788;312;2023-12-08 04:10:23.000000;30240;False;515a1b5d-f069-4420-ba4a-4e51968402fc
40381;803;688;2023-12-08 05:18:47.000000;15120;False;59acab33-112d-4bae-ab80-79aa7303844e
40382;634;156;2023-12-08 08:01:22.000000;43560;False;caada7f5-8314-4024-9af7-59c65397d300
40383;890;757;2023-12-08 08:36:49.000000;61200;False;7ee3eb8b-110c-4fed-8870-e7465ec009e6
40384;597;345;2023-12-08 08:47:33.000000;28440;False;01f569fd-6db5-4a3d-b0a3-5fca810e2cdb
40385;23;614;2023-12-08 08:48:48.000000;24480;False;64c878c0-c728-4673-bc6a-82deb19626d7
40386;318;558;2023-12-08 09:09:06.000000;91800;False;7b79e6d3-0404-4c27-9d85-06a6f8e8dc5c
40387;981;217;2023-12-08 09:51:22.000000;10440;False;2e90e64e-120d-49e8-82f5-5705997ce140
40388;240;12;2023-12-08 10:33:41.000000;97920;False;83040019-b071-4482-bed9-8315fb5581fc
40389;808;669;2023-12-08 11:26:37.000000;34920;False;2f6815ed-47b1-4231-a211-52a3fd19dc75
40390;18;661;2023-12-08 11:54:14.000000;147240;False;32df4f64-7b2f-4d83-aea9-eb058a93361c
40391;812;77;2023-12-08 12:23:58.000000;90720;False;e5e68219-9c46-4e9e-bbf1-9475097ca08b
40392;812;434;2023-12-08 12:32:37.000000;41760;False;721a2942-6bf5-409f-87b5-dabdc71ffdfe
40393;81;617;2023-12-08 13:25:17.000000;45000;False;d8a74e1b-fe51-424c-85e6-059935391a3f
40394;44;564;2023-12-08 14:45:49.000000;146160;False;691a4b98-2ef8-46e3-9146-d627680d721d
40395;856;650;2023-12-08 16:12:50.000000;117720;False;c86983c0-ed60-4472-beb8-c95d5951e878
40396;538;680;2023-12-08 17:23:41.000000;38880;False;62ab5d99-4875-424c-8b62-48387b46b366
40397;888;207;2023-12-08 17:27:06.000000;10800;False;2758aa3b-bfe7-4e15-93fa-465bcda4fc3b
40398;209;30;2023-12-08 18:00:14.000000;118800;False;17bd12c7-5112-4c76-85b0-352eb5de99f4
40399;487;777;2023-12-08 18:28:57.000000;116279;False;ec4cece9-66fd-4559-b5ff-401f0d86991d
40400;178;138;2023-12-08 19:15:34.000000;66600;False;7b6457ed-f15c-4d55-8c45-c401af40cc74
40401;221;97;2023-12-08 19:20:15.000000;8280;False;09f6741e-3bd5-4baf-a56d-0c3cd703e3c8
40402;645;51;2023-12-08 19:27:26.000000;139680;False;f86b3a45-ae0a-440c-845f-9956561814a7
40403;621;25;2023-12-08 20:33:07.000000;80280;False;3d2567c4-7bb7-4751-aeed-24077f48ac66
40404;446;138;2023-12-08 21:08:23.000000;66600;False;fe999046-ed89-402e-9bc2-e88a03704421
40405;145;518;2023-12-08 21:59:05.000000;138600;False;4fe386bb-cbe7-49f5-967f-2f1d988ca1f4
40406;797;861;2023-12-08 22:42:57.000000;156240;False;3c6fa4c0-4e0b-452b-8a4e-2cc5c503799c
40407;294;384;2023-12-08 22:43:30.000000;74520;False;261d8270-7406-4d3e-8015-10efa887621d
40408;844;813;2023-12-08 23:18:06.000000;122040;False;0c83f2a1-5606-438f-8356-5ce2694f6f1b
40409;436;214;2023-12-08 23:44:23.000000;70920;False;bf7b2750-3af8-41b8-880e-80f70432069e
40410;923;525;2023-12-09 00:02:28.000000;51480;False;89850a45-a146-4574-be07-09dc4c040fde
40411;492;35;2023-12-09 00:10:51.000000;48960;False;2fff8251-22da-40c4-9a49-209b1b32f0f5
40412;324;640;2023-12-09 00:19:06.000000;171000;False;2f799411-c9db-4ec1-8ac0-724a26f7c78f
40413;924;813;2023-12-09 00:25:11.000000;122040;False;0d260815-4330-4b22-b74f-937b400d5bd0
40414;469;181;2023-12-09 01:11:55.000000;150840;False;498c4914-a9e5-4009-867e-6b51bd29f5ca
40415;479;627;2023-12-09 01:14:23.000000;42120;False;e038d717-a19b-4cc2-adbb-23a9c0e6f959
40416;550;863;2023-12-09 01:56:11.000000;51480;False;6d760936-3d06-4395-a635-fc62a51b8ee9
40417;576;191;2023-12-09 02:10:07.000000;70200;False;ff2dd759-a5c3-4e3b-869f-b9505e488390
40418;256;42;2023-12-09 02:18:49.000000;33840;False;35ce0463-a4e4-42f8-b5f6-1f1d49cc2462
40419;218;545;2023-12-09 02:26:06.000000;12600;False;57c7e0e8-a39d-4d83-ba42-f7e0d8beb78d
40420;757;35;2023-12-09 03:54:42.000000;48960;False;8e27baf6-a278-4380-b163-a3769190ff75
40421;264;315;2023-12-09 04:10:02.000000;43200;False;34c0a600-3252-4dd0-ae31-e1309057e34c
40422;207;690;2023-12-09 04:22:19.000000;131400;False;d3bda022-8f6f-45ba-8d51-36cf1117d8ef
40423;904;719;2023-12-09 04:23:33.000000;28800;False;f2692411-a810-466b-a5f9-67f9091b6872
40424;449;605;2023-12-09 04:52:52.000000;152640;False;9a9891af-94ac-47a6-b227-192065a7b00d
40425;958;153;2023-12-09 05:12:30.000000;114480;False;dc714e74-5971-46c1-9043-2fab9555d4dd
40426;943;143;2023-12-09 05:26:47.000000;173160;False;f6b1d309-af03-43f0-b936-01cb1624726d
40427;952;774;2023-12-09 05:40:26.000000;61200;False;97d1c1b2-41ca-4a15-98eb-3426ce28a026
40428;614;453;2023-12-09 07:10:57.000000;90000;False;02bcb5d9-ed7e-4135-b7f9-7f012cc4aa48
40429;435;105;2023-12-09 08:30:34.000000;16920;False;fd08dfdb-fbf8-4f8f-afe9-c5310c38796c
40430;818;782;2023-12-09 09:02:41.000000;78120;False;a24ec101-9486-455a-b37f-b45a95da5893
40431;604;767;2023-12-09 09:18:58.000000;23760;False;905f7996-e1c6-40a3-acfc-3f1dc1951517
40432;696;463;2023-12-09 09:52:27.000000;21600;False;8a78605d-727f-444c-a0e3-13955c3e0f5a
40433;622;411;2023-12-09 09:56:20.000000;82440;False;80cb129a-6754-4d1d-8c4e-9bb83a9935b5
40434;549;106;2023-12-09 10:15:35.000000;6480;False;ad704550-7324-41f4-b54e-32773a755e9e
40435;296;88;2023-12-09 10:26:05.000000;52920;False;030ca6b2-8092-40e4-8e16-244829eaf288
40436;759;164;2023-12-09 10:51:38.000000;51120;False;fee0f4da-e330-4dd4-8992-8c999c114987
40437;872;311;2023-12-09 11:13:00.000000;147600;False;6e0c9b82-e62a-4768-83dd-f039ac549735
40438;381;787;2023-12-09 12:39:11.000000;135360;False;3fb47522-f3b1-4149-a35f-7281d1f64bc8
40439;505;24;2023-12-09 12:52:36.000000;93240;False;f49af472-b0a7-48b6-95fb-42813aaa63cf
40440;831;758;2023-12-09 13:23:14.000000;89640;False;8e298c2e-26d2-4ee8-9a34-4b55f8c340cf
40441;704;694;2023-12-09 13:31:10.000000;117000;False;25976fd4-675c-4216-b85a-535f984992f5
40442;756;254;2023-12-09 13:42:58.000000;150480;False;130b9ab9-13c1-4292-820a-c9a3ff09cc0d
40443;470;603;2023-12-09 13:54:49.000000;14040;False;cc38f497-f717-4915-b133-deff1987a841
40444;71;375;2023-12-09 13:57:32.000000;50760;False;43fc1539-d689-4628-8e4e-43e99115340c
40445;423;468;2023-12-09 14:23:57.000000;7920;False;3b2b9c78-fd15-430f-b7a2-b89fb525c24b
40446;417;660;2023-12-09 14:44:42.000000;20880;False;3a219ec4-9d20-4054-9afa-81a352e1691b
40447;792;548;2023-12-09 14:49:38.000000;14400;False;514ffad1-d541-48c0-a45b-a84de4e4de4f
40448;144;857;2023-12-09 14:53:06.000000;176760;False;3cfac26a-59d4-474f-b95e-3b1e689574fe
40449;929;269;2023-12-09 15:33:22.000000;141480;False;97dc1d71-4c50-4879-bb8d-65a761cdecbb
40450;125;510;2023-12-09 15:35:41.000000;86040;False;03c59e5e-470c-42b7-a14a-68a35941fde1
40451;241;446;2023-12-09 15:49:24.000000;175320;False;7c11a396-1882-480a-90fe-b4b8c21f9230
40452;209;359;2023-12-09 16:14:30.000000;79920;False;6738a326-ab6f-419a-9cc2-987d6fbb387f
40453;238;593;2023-12-09 16:31:24.000000;145080;False;da059da3-f6dc-46c4-a27e-f007cf0e112f
40454;393;128;2023-12-09 17:00:48.000000;105480;False;ccf911f4-0297-4b85-a36e-94ae91a6f9cf
40455;110;140;2023-12-09 17:16:44.000000;141120;False;ffd84356-d007-48cb-ab1f-2314a44483d1
40456;179;627;2023-12-09 19:57:32.000000;42120;False;4395e2ca-e861-41d6-93da-6d70de7f7a43
40457;92;355;2023-12-09 21:24:33.000000;24840;False;a0f72be9-8667-4836-a7ef-2df971312623
40458;324;93;2023-12-09 21:26:45.000000;140475;False;33437b5c-35eb-4e46-a2ec-4c5d41e98a22
40459;519;423;2023-12-09 21:51:27.000000;156600;False;43b80846-42a1-400a-ad5f-a6e092b506f7
40460;914;639;2023-12-09 22:22:52.000000;26640;False;346ca554-110f-4cd5-af1d-f3ca5a896295
40461;651;194;2023-12-09 22:27:01.000000;48600;False;81c2f9c3-518b-4df9-8168-8fd41fb4b216
40462;111;191;2023-12-09 22:29:38.000000;70200;False;d76e728c-6efe-487e-9f12-b1b6cf77bc8d
40463;660;747;2023-12-10 01:14:50.000000;49320;False;5c7c31d0-c6bd-4001-b6a6-87a66e5ee78e
40464;202;416;2023-12-10 03:57:01.000000;36360;False;b8668e55-75a7-490a-ad25-697c82ce3ef0
40465;206;140;2023-12-10 04:19:24.000000;141120;False;6d305885-5c91-46c3-8f8a-8a3b39548863
40466;14;124;2023-12-10 05:09:02.000000;6840;False;3cd80b48-bdff-4f4c-bfb4-2687876b9d3e
40467;467;335;2023-12-10 05:20:21.000000;98640;False;5847c73a-a9a2-4e31-85af-88058f7bb7e1
40468;489;5;2023-12-10 05:24:37.000000;32760;False;46d7fb11-e310-404d-a8b5-113634d07a4b
40469;378;187;2023-12-10 05:33:38.000000;44640;False;d7d7da54-b619-4275-a419-febd423ed06b
40470;574;573;2023-12-10 06:34:21.000000;4680;False;4086871a-250a-4996-9133-538fa77c84c0
40471;298;592;2023-12-10 07:08:14.000000;128160;False;ce378e78-c383-4daf-b4de-bb056e03b461
40472;974;766;2023-12-10 07:08:53.000000;154163;False;7a1cb065-d06b-4722-8eee-4ced5454caf1
40473;792;315;2023-12-10 07:51:08.000000;43200;False;70fdaffa-9664-4a1f-9a94-99cef4581dcd
40474;317;23;2023-12-10 08:00:01.000000;81360;False;2b5d546d-1ff0-430e-8ea5-22896002309e
40475;94;139;2023-12-10 08:07:37.000000;27720;False;cb52c5c9-4def-4bee-acb5-f3c700e0d20a
40476;477;759;2023-12-10 08:32:57.000000;21600;False;fef4f5ed-91a2-4d3a-bc5d-db8c6c0c96b7
40477;14;611;2023-12-10 08:36:48.000000;108000;False;0d910d9c-8250-402f-b45d-5ea1a04e8723
40478;24;75;2023-12-10 08:49:10.000000;102960;False;96be643d-8a72-4187-9229-908f7a9811a1
40479;824;121;2023-12-10 09:05:25.000000;135720;False;22a40fcd-8519-4c23-914b-d328ee96ceb5
40480;496;717;2023-12-10 09:53:04.000000;165960;False;76cbeeb1-e365-435a-a1a8-42a5383cce2e
40481;856;33;2023-12-10 10:02:36.000000;14400;False;a3fced7b-d603-4065-b449-40598b982bc3
40482;352;102;2023-12-10 10:12:30.000000;24840;False;bff0bdda-8843-488f-a378-9ffc5a2433f4
40483;436;51;2023-12-10 10:45:44.000000;139680;False;540c8836-95be-4219-a6c6-6f7b49a80610
40484;921;557;2023-12-10 11:36:14.000000;88200;False;e49962a8-7163-40c4-9e04-e376b7b298e1
40485;980;710;2023-12-10 11:52:55.000000;85320;False;bb75d782-6e71-4c43-8767-46ef2b246307
40486;238;877;2023-12-10 11:58:10.000000;135360;False;368f5f25-d591-434b-b01d-c4c29f21fc00
40487;268;486;2023-12-10 12:40:08.000000;178200;False;9e36214b-0518-4666-b63d-acbe208838dc
40488;607;627;2023-12-10 13:07:35.000000;42120;False;d8669c43-3424-48be-9832-ed82b6c5e1e3
40489;915;730;2023-12-10 13:26:18.000000;98640;False;6a2cb08f-8fc2-4a01-be0a-6a23ce6c8831
40490;820;172;2023-12-10 13:39:01.000000;82440;False;dfd38a96-b53c-4f73-b563-79ffc6af8b37
40491;676;328;2023-12-10 13:55:39.000000;81360;False;07212bbf-3ccd-4e68-93ce-8edd15b9b1aa
40492;718;232;2023-12-10 14:30:54.000000;87480;False;b02a8cbd-f54a-4870-ba7d-1c266955dac3
40493;750;827;2023-12-10 15:12:49.000000;110160;False;9076d0b1-38e3-4ea8-ae95-8b2248c3b1e8
40494;415;54;2023-12-10 15:28:59.000000;84600;False;9834e888-b723-495f-b664-7c9f0f294a31
40495;112;133;2023-12-10 16:47:39.000000;6840;False;1704acc4-6ef7-4d87-acac-9c22600f156c
40496;948;611;2023-12-10 16:54:56.000000;108000;False;d7250c8a-181d-46d2-98b2-2cebdfe1d019
40497;174;408;2023-12-10 18:03:22.000000;104760;False;bbe1298e-6f0b-486c-8cf4-f70c11c627c7
40498;996;850;2023-12-10 18:04:22.000000;83880;False;86f17445-a938-496c-902a-3c60f1e442cf
40499;561;588;2023-12-10 18:40:52.000000;97560;False;b4f7b01a-31bb-4f2e-8577-41de92ce7a68
40500;428;147;2023-12-10 19:06:28.000000;13680;False;4284643e-e5f2-4040-abf9-b4b738c1cde9
40501;158;430;2023-12-10 19:51:45.000000;52560;False;7ac31d30-ac20-49ea-8466-0e0d18d00a9c
40502;341;881;2023-12-10 20:05:48.000000;34560;False;2160eec0-0d66-4b6e-9736-0bd08022fab0
40503;255;181;2023-12-10 20:21:00.000000;150840;False;e195605d-4c2b-46ed-9cc6-4c3e133adeb7
40504;550;186;2023-12-10 21:16:29.000000;14759;False;a2af3700-9d78-45bf-861d-e787f0af0cf7
40505;576;27;2023-12-10 21:34:36.000000;92880;False;34f50ae1-7f85-444b-a968-18537343c5c1
40506;528;742;2023-12-10 21:52:04.000000;73080;False;b5410e47-8a0d-4f8a-b9ae-a6f0b21cb4b9
40507;866;319;2023-12-10 22:07:51.000000;9360;False;4c142c9a-e8a2-460c-8f12-a7434dac406b
40508;856;24;2023-12-10 22:28:56.000000;93240;False;023e0b19-9303-47f1-974d-ef99c68633ad
40509;913;110;2023-12-10 23:04:25.000000;112320;False;14d5017d-e018-442f-9b9e-3dd187c5c235
40510;660;791;2023-12-10 23:08:59.000000;151920;False;88673443-f17d-42ca-a242-8fc8b51f9695
40511;815;842;2023-12-10 23:37:51.000000;88200;False;d6a7db29-93b9-444e-a578-1c6b9a111a88
40512;734;183;2023-12-10 23:42:46.000000;25920;False;3907a91c-2516-4504-8c6b-b33145b0c3fc
40513;720;405;2023-12-11 00:29:42.000000;58320;False;b03fed30-70b1-460d-91c6-3ce227733f51
40514;979;78;2023-12-11 00:33:14.000000;37440;False;225425da-bf04-4c4e-8d27-9b91b72049d7
40515;232;358;2023-12-11 00:39:52.000000;42120;False;b8802131-99e4-48be-950c-cdbfbb6f1103
40516;957;874;2023-12-11 00:46:17.000000;144720;False;5a98a764-a92a-409b-8307-88cdd782aa15
40517;675;326;2023-12-11 02:39:14.000000;170280;False;78897316-8b56-4236-9d31-6f584cf2facf
40518;846;295;2023-12-11 03:56:42.000000;66240;False;978b7de0-9dc2-4f1b-9e90-8a934c6ca92a
40519;740;708;2023-12-11 05:20:38.000000;107280;False;96ba3561-24ed-42ca-8436-0c77fe2b7d84
40520;150;32;2023-12-11 06:30:27.000000;130320;False;f1d7750a-8981-4e84-ab93-ce6047620b66
40521;460;52;2023-12-11 06:43:10.000000;45230;False;b382f837-7851-4ff4-858e-d4324d6cbdeb
40522;300;65;2023-12-11 07:48:35.000000;167040;False;c09d44d7-7690-4281-bff3-58e213d382d7
40523;271;693;2023-12-11 08:12:25.000000;140040;False;f8db31ea-cb03-4d70-afba-1c63c7ed1d23
40524;56;27;2023-12-11 08:52:43.000000;92880;False;f6d0031a-e052-4090-9c6e-933ef9f395a0
40525;548;71;2023-12-11 10:29:53.000000;86760;False;80397cca-454e-455c-b5f8-185aa500b348
40526;97;854;2023-12-11 10:37:48.000000;137880;False;eb83adb1-3dbc-4001-8f0e-695e610a2aaa
40527;508;340;2023-12-11 11:26:59.000000;63000;False;dd1ea657-5d6d-417a-a5ac-97ca5bd4a23c
40528;733;640;2023-12-11 11:48:14.000000;171000;False;93ab3288-ec00-40d1-a71d-1e5b8b1f8e84
40529;911;249;2023-12-11 12:45:38.000000;108720;False;bc4567a4-de0e-4d52-bc70-ac5d8ad19257
40530;300;688;2023-12-11 15:03:51.000000;15120;False;d07820a6-3ee8-4eda-bbdd-e45ed9a4aba6
40531;178;227;2023-12-11 15:16:13.000000;111960;False;6c6b30f6-00ea-4a77-9e20-36657e2d131a
40532;758;246;2023-12-11 15:19:40.000000;72000;False;6a1aaf75-5e76-444a-9990-04cee2d82509
40533;126;283;2023-12-11 16:01:28.000000;22320;False;f4696008-178d-4950-a536-60c115fe0c91
40534;758;618;2023-12-11 16:10:17.000000;49320;False;35b9bbb0-7fab-4da2-b91c-c26446f5db0e
40535;553;17;2023-12-11 16:26:51.000000;174240;False;e0401565-8ab4-4337-acd2-d41dc6ab18f1
40536;320;290;2023-12-11 18:30:22.000000;30240;False;d98d0402-f9a4-4282-9c24-5b41f556b225
40537;507;587;2023-12-11 18:30:25.000000;131400;False;c2b07512-585a-485f-9deb-52781f56b9b4
40538;287;73;2023-12-11 18:36:44.000000;127079;False;6940a08a-c451-4cdb-854e-e9262f1dfc3e
40539;636;474;2023-12-11 19:07:08.000000;84960;False;c9510388-b349-4da2-a67f-16edd0b51a4c
40540;203;803;2023-12-11 19:27:21.000000;126000;False;0316bd0f-aa68-40f5-a337-376e97d04792
40541;416;501;2023-12-11 19:30:59.000000;179640;False;3adc3142-5809-4ca8-abf6-d11a7fc38152
40542;623;666;2023-12-11 19:56:28.000000;110160;False;4db8a63d-5843-4ae8-8ed5-3dad786b2f76
40543;545;867;2023-12-11 20:51:10.000000;98640;False;02629f0b-1df2-4211-b0ed-8265a05609a9
40544;189;93;2023-12-11 21:35:43.000000;146160;False;32048317-ec7f-4200-82ad-d9e08d473108
40545;318;634;2023-12-11 22:36:36.000000;170280;False;d238846c-8cb6-49da-9984-09e272e8a23e
40546;731;464;2023-12-11 22:58:53.000000;54360;False;6d392144-c193-422c-8626-2bb24abd5e1b
40547;656;581;2023-12-12 03:30:21.000000;21240;False;19e8ecf1-176b-4291-961b-8aa44057eff8
40548;730;156;2023-12-12 04:18:20.000000;43560;False;72124962-5b03-4afa-b106-3d5bfafb46e4
40549;906;66;2023-12-12 06:16:20.000000;106560;False;4d935cbe-04b3-4daf-bc53-3f7ae36a1b19
40550;123;818;2023-12-12 06:37:42.000000;29519;False;98aa79ea-2fb3-42a0-bef1-1cea081651f2
40551;473;528;2023-12-12 06:42:14.000000;109800;False;4444f956-d7bd-40de-9d7e-6b962de284ff
40552;228;471;2023-12-12 07:01:40.000000;57240;False;206d885c-143f-4028-b6c3-f32c71cd95d0
40553;479;854;2023-12-12 07:18:19.000000;137880;False;18407301-bfad-4aa3-a7d6-9c078b136a96
40554;780;458;2023-12-12 08:17:47.000000;95040;False;00ec0045-a5bb-4504-9d8b-1a1a59594a7a
40555;147;784;2023-12-12 08:46:22.000000;48600;False;547fdb0a-2ebd-4719-a20e-cb85f107a1e1
40556;379;442;2023-12-12 09:28:24.000000;129240;False;b840bad0-e40e-4e5b-afd6-61ec1ee26ea0
40557;686;421;2023-12-12 09:53:48.000000;177120;False;5aa559c4-1589-47e0-8f95-dfa1cc3eadb1
40558;880;869;2023-12-12 10:15:46.000000;138960;False;3e531b86-a454-4b3e-a013-05969e5af951
40559;925;16;2023-12-12 10:23:02.000000;137880;False;74f71eb6-bda6-4f08-b3b3-760cd211af18
40560;363;50;2023-12-12 11:06:59.000000;155880;False;e729bc52-1dd2-445a-8e23-d80fcbd8866f
40561;331;569;2023-12-12 11:32:51.000000;162360;False;0f4e38fc-c245-48d0-b970-fc28a24bcde3
40562;834;491;2023-12-12 12:01:17.000000;27360;False;4d088700-7ec2-4cc3-bdb2-0c7e6a8dcd7d
40563;506;784;2023-12-12 13:04:32.000000;48600;False;cce9366d-82a5-49d7-8b7c-af78301b2f7b
40564;605;124;2023-12-12 13:40:32.000000;6840;False;7e9794cf-fd85-4848-9ce9-7b53d391ab60
40565;258;135;2023-12-12 14:17:59.000000;33840;False;91b155ad-2f7d-44b0-b6fe-85ce2df04551
40566;730;79;2023-12-12 15:03:39.000000;144000;False;53981a25-3648-46eb-b657-ab50bfb6344a
40567;171;323;2023-12-12 15:07:12.000000;6840;False;75970e25-d6f0-40aa-b652-7bdaad9bf9c4
40568;925;600;2023-12-12 15:52:22.000000;55800;False;acb55d64-b6e2-432a-b783-a0294dd8d7db
40569;245;828;2023-12-12 15:52:30.000000;66240;False;90e7bc0b-3cdc-4261-bd6d-6597a23796b4
40570;957;836;2023-12-12 18:01:01.000000;142920;False;0b34ca48-9aed-4e29-85df-90050f78b8e1
40571;84;278;2023-12-12 18:36:48.000000;124920;False;6beac2eb-25c2-4b43-88ee-625136e6eb2a
40572;57;53;2023-12-12 18:52:49.000000;163440;False;3b9f3bfd-024e-404e-bd6f-3ab91fb87a06
40573;250;392;2023-12-12 20:54:41.000000;105480;False;fa8d1721-a975-46ab-b811-e1538a3c426e
40574;795;504;2023-12-12 21:06:34.000000;75240;False;4bae9f49-ee14-48f4-85a5-7d7018abbb41
40575;943;313;2023-12-12 21:25:04.000000;100080;False;6cef55ac-1806-4ee4-b25c-b3417bbe7757
40576;496;751;2023-12-12 21:52:31.000000;71640;False;460734c9-9a74-4ac4-a5a6-0713a84cd496
40577;564;505;2023-12-12 22:14:04.000000;78120;False;f03799fd-83eb-40bb-99b8-d24e0099456a
40578;552;180;2023-12-12 22:30:15.000000;58680;False;ea6fa5c4-9efb-4e07-a12f-d42c560c7088
40579;886;574;2023-12-13 00:04:06.000000;101520;False;ca3919e0-9977-4984-a445-28f8b8f2932f
40580;188;749;2023-12-13 00:04:31.000000;55800;False;40668311-c295-4b2b-9cab-2051db46c7b9
40581;608;585;2023-12-13 02:05:33.000000;138240;False;bad59f6e-c18e-4973-bab5-5fc300df05a9
40582;8;442;2023-12-13 03:27:24.000000;129240;False;6df49bb4-d01e-4b75-bead-114790b57da7
40583;210;602;2023-12-13 03:33:07.000000;58680;False;b0cb24e9-372a-4b3c-84aa-4c459c582405
40584;241;518;2023-12-13 03:56:11.000000;138600;False;d1ee1190-ca45-4fac-9134-a98234b72b8c
40585;860;406;2023-12-13 04:56:46.000000;172440;False;1f29e6a8-b3e9-4d85-bb30-d7c2195edfc4
40586;82;592;2023-12-13 11:01:05.000000;128160;False;2f5e5951-f71a-4bb2-b9c0-2bec5c0c9856
40587;426;189;2023-12-13 11:14:19.000000;83160;False;bf893fa0-dd04-4a5c-aadf-52165ed5f22e
40588;204;8;2023-12-13 11:41:24.000000;45720;False;64ea69f8-acda-4a06-929e-c851048e86fc
40589;402;279;2023-12-13 12:19:31.000000;18000;False;d6d50658-7bbb-4444-9cee-c1e60363d18e
40590;968;57;2023-12-13 12:25:27.000000;8280;False;02d559f9-6fc6-442b-a874-6e5cc743065b
40591;770;234;2023-12-13 12:52:07.000000;43200;False;0536a5c8-3bbf-4912-bd48-73503ff42901
40592;828;758;2023-12-13 12:58:34.000000;89640;False;e8d2fcc2-c54d-4ea7-85df-4b19c89d2458
40593;589;240;2023-12-13 13:06:43.000000;70920;False;eddc72b0-3fed-4821-8ad8-27f743f8fdb0
40594;718;721;2023-12-13 13:18:06.000000;120240;False;4cdf8e0c-c4fe-4870-adf6-6fd5c2285f97
40595;454;875;2023-12-13 13:53:04.000000;67320;False;25a46f95-ffbd-486f-8a0c-aa4a38007461
40596;781;350;2023-12-13 14:38:40.000000;96840;False;50659b45-763b-47d9-96ae-6bf305ea0ba2
40597;414;796;2023-12-13 15:06:37.000000;149040;False;37450075-c36b-4fca-8a55-03b266607d9a
40598;3;176;2023-12-13 15:26:47.000000;36954;False;ae57ce10-f114-4706-861a-d336e4bf407d
40599;998;729;2023-12-13 15:54:45.000000;82440;False;c1e8077e-a2d4-4231-b4de-03e29f5d8291
40600;227;438;2023-12-13 17:00:23.000000;17280;False;4bfb7871-c151-4757-8beb-21a20291e57c
40601;665;275;2023-12-13 17:52:09.000000;46440;False;6a467fe5-c86c-4238-ba23-7cc5cfde414e
40602;747;322;2023-12-13 18:05:07.000000;58320;False;a4fdd159-922c-4fc1-b3e3-24d2068ee0e1
40603;175;813;2023-12-13 19:01:10.000000;122040;False;f4d496dd-a7c3-4785-919f-3cd508d900b4
40604;490;244;2023-12-13 21:10:27.000000;155160;False;5140dbbd-4f3a-4da1-a04b-c449099539ab
40605;634;2;2023-12-13 21:30:53.000000;21960;False;c77d3327-a3c3-426e-ae71-e16b35d63747
40606;130;302;2023-12-13 22:20:40.000000;27000;False;a7bf6ded-d275-411b-b971-6711260c3808
40607;889;605;2023-12-13 22:21:04.000000;152640;False;3a2c7491-0d97-4873-a951-56c4c47be8a6
40608;598;596;2023-12-13 22:25:40.000000;12240;False;a0babfdc-7f2f-413b-99ac-1e349cae2bba
40609;466;552;2023-12-13 23:44:57.000000;80280;False;445c2382-4d3f-4204-a608-9faf830fa3c6
40610;935;348;2023-12-14 00:00:11.000000;121320;False;cde38600-70b3-4569-ae83-3c256820526c
40611;175;656;2023-12-14 00:14:52.000000;35280;False;c6591fd8-159f-4f22-b7d7-10e53c81580b
40612;662;620;2023-12-14 00:24:55.000000;10440;False;9d2772a2-d6e1-4d14-b91e-7045817bc61d
40613;408;585;2023-12-14 00:54:31.000000;138240;False;87934651-9c1a-44bf-95a3-68445930a659
40614;710;762;2023-12-14 01:03:38.000000;50760;False;c9992d0b-5f65-49f5-a188-fcabe434c112
40615;768;489;2023-12-14 01:46:54.000000;106920;False;ece220d7-2ad3-49a4-912f-88b6e495b8cf
40616;781;193;2023-12-14 02:43:23.000000;81360;False;0a240ce4-2b23-4bf9-bfaa-5bffe6f37899
40617;765;464;2023-12-14 03:32:31.000000;54360;False;2f0f575b-4ddd-49f0-9a86-34e00f915b0a
40618;358;491;2023-12-14 04:06:09.000000;27360;False;e19a1bf4-33eb-4db1-9b9d-d6a4d9d6a062
40619;15;640;2023-12-14 04:51:29.000000;171000;False;add78e86-1733-45ca-b47f-bea1bad629db
40620;429;516;2023-12-14 05:20:05.000000;15840;False;aa597d6d-3ed7-4065-8670-665ef0878fa4
40621;172;531;2023-12-14 05:56:53.000000;126000;False;4bc9feb0-2bf9-4c8c-8cbf-99d06201b46e
