completion_id;user_id;course_id;completion_date;score;time_to_complete_days
2251;1;328;2023-09-26 12:13:07;54;20
5014;420;178;2023-09-26 12:16:23;58;47
6585;15;860;2023-09-26 13:12:54;70;48
7924;96;340;2023-09-26 13:40:55;63;50
6533;528;847;2023-09-26 16:02:28;78;45
4096;343;407;2023-09-26 17:28:28;99;19
6908;51;702;2023-09-26 18:09:12;57;27
4303;680;235;2023-09-26 19:12:59;64;54
1812;362;454;2023-09-26 19:43:18;96;3
2180;65;840;2023-09-26 19:46:36;64;22
5231;713;368;2023-09-26 22:35:06;69;51
419;662;66;2023-09-27 01:03:49;82;59
5204;119;885;2023-09-27 03:04:56;71;26
3914;983;525;2023-09-27 04:30:06;85;37
985;177;53;2023-09-27 05:54:21;87;34
3646;825;116;2023-09-27 06:55:58;94;25
1278;409;101;2023-09-27 07:51:41;96;23
2017;578;763;2023-09-27 10:30:51;66;6
2337;195;812;2023-09-27 10:44:38;86;25
7415;791;725;2023-09-27 11:14:02;79;34
6961;612;724;2023-09-27 12:03:03;60;8
3003;445;644;2023-09-27 12:33:37;56;32
2333;208;96;2023-09-27 13:34:46;70;57
2135;489;780;2023-09-27 14:13:23;87;57
4343;223;154;2023-09-27 15:04:36;90;38
7847;963;209;2023-09-27 15:46:27;70;20
12;403;458;2023-09-27 20:44:30;50;15
3838;927;827;2023-09-27 20:50:41;69;39
7866;771;220;2023-09-27 21:18:20;76;3
5273;139;65;2023-09-28 00:46:19;95;12
6042;385;24;2023-09-28 00:55:35;57;23
243;713;418;2023-09-28 03:02:26;75;56
3701;537;826;2023-09-28 03:22:47;93;54
3229;103;768;2023-09-28 04:52:47;87;38
570;722;232;2023-09-28 10:10:05;94;42
7874;129;501;2023-09-28 10:16:04;97;16
452;74;313;2023-09-28 10:54:56;77;4
7880;402;17;2023-09-28 11:15:23;61;33
7742;99;168;2023-09-28 14:13:04;92;27
1251;15;91;2023-09-28 15:16:12;84;8
4563;667;448;2023-09-28 17:12:06;63;49
760;728;810;2023-09-28 17:17:39;59;9
4325;731;121;2023-09-28 18:25:09;56;13
1518;312;706;2023-09-28 22:05:10;99;53
7862;29;615;2023-09-28 22:17:04;97;11
4133;164;395;2023-09-28 23:24:18;91;27
6662;649;307;2023-09-28 23:33:32;93;28
997;102;607;2023-09-28 23:58:59;91;54
3067;776;112;2023-09-29 01:48:52;70;11
1009;611;235;2023-09-29 09:30:17;95;15
2302;92;166;2023-09-29 10:37:40;50;48
6290;133;685;2023-09-29 15:44:43;76;4
2275;747;259;2023-09-29 16:45:16;57;18
4149;928;678;2023-09-29 19:21:02;72;59
2316;411;29;2023-09-29 20:57:20;63;58
1745;399;195;2023-09-29 21:15:13;70;19
3004;957;587;2023-09-30 04:39:23;51;53
4454;807;203;2023-09-30 06:51:15;77;37
6787;254;341;2023-09-30 09:08:49;70;45
2285;47;390;2023-09-30 10:28:44;53;34
7116;229;475;2023-09-30 12:40:45;82;2
3629;293;475;2023-09-30 13:48:32;73;55
1717;87;660;2023-09-30 15:38:09;61;31
2600;257;152;2023-09-30 17:37:00;65;34
2681;242;453;2023-09-30 19:49:19;59;26
3283;162;97;2023-09-30 22:51:17;90;14
2590;683;654;2023-09-30 23:03:00;56;11
1716;867;790;2023-09-30 23:42:30;54;12
1773;255;261;2023-10-01 01:16:47;62;34
5743;178;743;2023-10-01 03:07:18;95;3
7039;609;92;2023-10-01 03:39:48;93;32
2;224;445;2023-10-01 05:15:51;86;56
6741;865;434;2023-10-01 08:22:47;90;50
5013;857;716;2023-10-01 08:40:35;89;55
6564;925;24;2023-10-01 09:15:33;65;20
5230;530;835;2023-10-01 17:10:28;51;34
5961;277;316;2023-10-01 18:13:03;89;27
6595;313;294;2023-10-01 19:41:09;71;20
4848;951;454;2023-10-01 21:29:16;53;43
7637;183;850;2023-10-01 23:27:35;96;48
417;360;787;2023-10-02 01:29:02;87;59
3942;201;843;2023-10-02 02:02:35;95;42
380;807;264;2023-10-02 08:39:34;66;13
6355;99;218;2023-10-02 08:41:36;50;18
3298;872;528;2023-10-02 12:05:36;52;28
5580;900;303;2023-10-02 15:00:30;81;47
7550;469;386;2023-10-02 17:16:51;87;7
7701;316;491;2023-10-02 20:43:01;83;52
1987;748;573;2023-10-02 22:04:16;92;51
6894;681;181;2023-10-03 01:12:46;56;21
7694;663;814;2023-10-03 04:43:27;75;57
7361;766;362;2023-10-03 08:11:26;61;37
1516;232;288;2023-10-03 10:31:21;68;19
3048;312;544;2023-10-03 11:31:28;92;50
6460;729;339;2023-10-03 11:54:21;55;9
5936;459;867;2023-10-03 14:46:56;89;28
3255;203;160;2023-10-03 16:41:11;62;6
427;162;599;2023-10-03 18:53:48;57;23
7281;383;105;2023-10-03 19:36:22;79;28
1625;877;632;2023-10-03 19:39:54;56;46
1900;846;768;2023-10-04 00:02:23;63;48
1655;816;231;2023-10-04 04:21:28;78;53
2881;12;605;2023-10-04 05:34:01;65;12
381;737;790;2023-10-04 08:27:21;75;56
5838;224;171;2023-10-04 15:45:32;93;48
7444;785;256;2023-10-04 17:06:22;67;24
7601;250;69;2023-10-04 17:26:50;60;41
4369;204;479;2023-10-04 22:14:06;55;28
4158;555;685;2023-10-04 22:54:24;82;22
1162;743;31;2023-10-04 23:03:52;86;12
1334;180;607;2023-10-05 03:38:56;58;4
4976;520;365;2023-10-05 08:47:54;76;17
1207;216;31;2023-10-05 09:02:44;53;57
3726;732;883;2023-10-05 10:03:02;83;19
3627;827;252;2023-10-05 10:33:06;83;54
605;629;502;2023-10-05 13:03:16;96;21
7882;241;355;2023-10-05 15:49:47;58;47
3659;989;393;2023-10-05 15:52:04;87;12
1419;118;715;2023-10-05 17:43:26;58;55
3912;153;249;2023-10-05 17:44:12;99;9
5721;834;707;2023-10-05 17:51:38;74;35
5954;297;448;2023-10-05 18:09:55;51;4
1020;214;371;2023-10-05 18:15:47;58;37
2664;740;313;2023-10-05 20:33:45;55;47
2645;134;826;2023-10-05 21:33:34;70;7
6607;5;446;2023-10-05 21:55:57;51;27
7224;24;511;2023-10-05 22:22:07;53;51
2210;256;588;2023-10-06 02:30:11;70;59
6166;744;860;2023-10-06 05:23:48;96;11
5314;512;869;2023-10-06 06:20:24;96;47
6307;426;696;2023-10-06 07:08:48;61;8
1923;54;825;2023-10-06 07:16:30;57;18
4223;256;27;2023-10-06 10:04:57;73;43
3319;529;98;2023-10-06 10:15:01;62;20
4592;206;443;2023-10-06 12:46:48;68;18
4165;490;166;2023-10-06 13:00:29;76;23
5942;540;621;2023-10-06 16:02:47;67;29
7033;312;332;2023-10-06 18:32:25;65;23
5866;773;1;2023-10-06 19:12:40;94;44
3899;59;486;2023-10-06 19:59:25;54;44
3743;282;388;2023-10-06 22:20:07;53;14
2907;11;564;2023-10-07 03:19:47;79;49
2091;578;810;2023-10-07 06:40:52;84;26
2116;425;261;2023-10-07 06:57:56;75;31
2022;258;84;2023-10-07 09:02:15;54;8
2186;599;795;2023-10-07 09:08:34;77;30
5243;72;122;2023-10-07 10:31:25;74;42
5657;45;850;2023-10-07 11:45:57;59;49
7554;135;317;2023-10-07 13:54:31;82;10
7976;532;307;2023-10-07 15:38:31;78;53
2441;87;653;2023-10-07 15:41:30;74;53
2151;482;502;2023-10-07 23:37:31;86;38
490;120;473;2023-10-08 02:27:53;94;56
1417;448;36;2023-10-08 03:36:52;56;49
3435;266;537;2023-10-08 04:43:05;85;51
6289;889;869;2023-10-08 05:25:01;68;48
4159;798;26;2023-10-08 06:24:06;71;58
249;437;553;2023-10-08 08:37:37;69;14
4778;334;340;2023-10-08 09:44:00;92;39
1427;532;307;2023-10-08 10:41:24;91;6
4118;614;300;2023-10-08 14:59:26;94;18
3830;694;887;2023-10-08 15:41:39;53;47
5331;461;808;2023-10-08 18:08:26;96;22
5993;839;73;2023-10-08 18:14:38;82;40
5007;811;348;2023-10-08 19:41:48;85;2
1796;343;125;2023-10-08 20:44:25;57;19
416;557;618;2023-10-09 00:37:10;92;21
2481;666;774;2023-10-09 03:01:41;58;13
7683;159;840;2023-10-09 03:05:15;96;21
1237;28;585;2023-10-09 05:42:47;68;35
246;644;38;2023-10-09 05:50:01;85;41
4373;46;146;2023-10-09 09:47:17;67;46
2330;482;281;2023-10-09 11:43:50;96;39
7212;358;171;2023-10-09 11:49:35;70;31
1354;894;848;2023-10-09 12:35:09;86;11
2648;438;752;2023-10-09 15:24:53;68;23
1637;848;677;2023-10-09 16:43:35;62;9
4182;717;338;2023-10-09 16:47:34;83;8
6469;859;59;2023-10-09 18:08:10;80;47
578;829;188;2023-10-09 18:16:22;70;39
2911;855;271;2023-10-09 19:26:07;95;46
6594;813;190;2023-10-09 19:32:45;53;38
224;696;740;2023-10-09 20:08:48;86;2
4146;994;298;2023-10-10 00:04:11;71;45
318;637;238;2023-10-10 00:37:23;96;36
3238;797;495;2023-10-10 02:13:49;68;33
5636;440;692;2023-10-10 03:28:29;76;49
5934;58;319;2023-10-10 04:37:46;93;39
1385;580;172;2023-10-10 05:40:22;85;36
5111;363;432;2023-10-10 07:40:52;84;27
4996;762;530;2023-10-10 08:06:54;62;19
7008;584;723;2023-10-10 12:14:56;91;34
5962;774;314;2023-10-10 13:18:55;94;1
7011;926;836;2023-10-10 13:24:45;70;29
3150;529;663;2023-10-10 16:51:05;79;37
568;204;511;2023-10-10 17:27:06;65;12
5439;66;661;2023-10-10 21:53:03;92;35
1647;92;499;2023-10-11 00:39:01;64;51
389;613;858;2023-10-11 02:18:10;78;22
6796;65;500;2023-10-11 02:31:08;68;1
2703;993;629;2023-10-11 04:35:03;84;1
2443;658;665;2023-10-11 05:35:46;53;9
1551;381;65;2023-10-11 09:21:21;64;2
2436;414;453;2023-10-11 14:45:50;74;34
3178;1;793;2023-10-11 15:47:02;81;13
6782;828;260;2023-10-11 16:17:29;57;25
7661;488;133;2023-10-11 19:02:07;83;55
4685;770;463;2023-10-11 21:37:26;69;42
6187;804;27;2023-10-11 22:23:46;67;58
3076;198;735;2023-10-11 23:30:23;59;35
7643;180;375;2023-10-12 02:05:18;58;41
5174;331;483;2023-10-12 02:40:06;62;51
5611;673;462;2023-10-12 04:54:11;84;39
493;307;26;2023-10-12 07:30:10;98;4
5289;517;330;2023-10-12 08:03:43;92;29
473;164;346;2023-10-12 08:06:08;50;20
7524;691;133;2023-10-12 13:38:06;60;41
2418;682;180;2023-10-12 14:54:41;50;19
572;513;431;2023-10-12 17:18:37;59;43
2403;592;396;2023-10-12 20:02:52;89;37
4876;573;605;2023-10-12 20:31:40;73;57
47;95;689;2023-10-12 20:53:12;62;27
171;740;748;2023-10-12 21:45:59;63;10
3677;798;373;2023-10-12 21:59:59;99;32
5093;655;260;2023-10-13 08:37:45;54;9
7919;212;250;2023-10-13 10:39:52;58;28
7019;970;303;2023-10-13 14:21:10;55;12
1445;124;232;2023-10-13 15:25:30;85;44
3500;844;619;2023-10-13 16:32:25;93;57
2985;791;881;2023-10-13 17:32:30;58;46
4917;536;68;2023-10-13 20:22:08;92;39
5757;20;182;2023-10-13 21:51:22;88;12
3790;517;645;2023-10-13 22:56:26;82;58
1148;620;531;2023-10-14 00:20:40;50;43
7005;176;139;2023-10-14 01:29:16;51;4
414;861;194;2023-10-14 04:07:17;92;18
6323;74;74;2023-10-14 04:39:05;62;4
3836;802;436;2023-10-14 08:36:13;67;56
2045;181;431;2023-10-14 08:52:29;63;32
1570;212;566;2023-10-14 10:44:42;69;9
752;257;827;2023-10-14 10:50:21;69;17
4106;714;340;2023-10-14 12:21:40;80;45
1279;143;24;2023-10-14 12:26:08;94;58
3073;769;401;2023-10-14 15:11:54;79;24
2294;603;107;2023-10-14 15:22:43;98;59
3173;667;336;2023-10-14 16:04:06;56;26
4374;872;624;2023-10-14 19:29:52;85;15
6459;170;513;2023-10-14 19:56:43;57;59
7564;961;702;2023-10-14 20:21:00;59;47
2401;535;436;2023-10-14 20:23:01;74;7
2003;286;473;2023-10-14 21:03:39;87;29
505;121;263;2023-10-14 22:28:04;70;13
4734;643;583;2023-10-14 23:15:25;65;6
5448;50;34;2023-10-15 00:02:10;54;43
4523;275;525;2023-10-15 00:14:04;92;22
5556;547;319;2023-10-15 01:12:17;94;8
2465;972;81;2023-10-15 06:13:05;64;30
6633;728;869;2023-10-15 06:28:13;75;10
1870;553;202;2023-10-15 06:56:35;52;50
539;447;31;2023-10-15 08:10:31;95;13
96;315;795;2023-10-15 08:14:00;91;56
6609;308;12;2023-10-15 08:14:19;54;11
5489;574;693;2023-10-15 08:34:20;96;13
3418;686;153;2023-10-15 15:04:55;93;1
784;968;825;2023-10-15 17:21:40;57;1
4701;65;765;2023-10-15 19:31:15;65;47
1436;815;520;2023-10-15 20:07:25;96;30
5356;88;591;2023-10-15 20:27:42;81;29
1429;231;741;2023-10-15 23:10:18;61;12
3696;26;93;2023-10-16 00:10:44;80;24
3104;175;138;2023-10-16 02:43:14;72;2
958;465;724;2023-10-16 04:22:13;94;26
4650;509;856;2023-10-16 10:04:40;75;21
1045;581;234;2023-10-16 11:26:03;82;26
3887;266;882;2023-10-16 12:00:44;82;59
4983;600;16;2023-10-16 13:27:04;85;19
6028;889;558;2023-10-16 13:56:45;59;54
638;415;697;2023-10-16 16:44:22;71;57
3448;938;247;2023-10-16 19:44:53;86;58
6016;202;235;2023-10-16 20:21:32;54;35
216;106;880;2023-10-16 21:27:36;57;4
1241;94;150;2023-10-17 01:07:36;76;9
6895;970;140;2023-10-17 02:35:16;95;24
5788;592;570;2023-10-17 04:58:20;98;17
4942;329;8;2023-10-17 05:42:03;94;23
5656;810;375;2023-10-17 08:44:27;82;54
5717;863;378;2023-10-17 08:51:14;50;4
7873;339;736;2023-10-17 10:33:54;61;11
664;593;337;2023-10-17 13:09:57;62;21
7977;479;827;2023-10-17 13:36:11;89;1
6334;430;851;2023-10-17 14:10:03;80;13
4658;527;542;2023-10-17 18:08:39;62;46
4949;732;251;2023-10-17 19:06:43;86;6
5499;178;602;2023-10-17 19:35:43;50;2
2996;609;805;2023-10-17 21:06:06;67;23
5148;103;865;2023-10-17 21:33:30;79;31
6721;487;802;2023-10-17 22:49:09;82;23
1142;820;623;2023-10-17 23:18:38;68;36
7956;61;196;2023-10-17 23:31:52;95;49
2614;741;629;2023-10-17 23:35:57;62;25
1133;489;825;2023-10-17 23:40:18;65;55
123;785;9;2023-10-18 04:56:15;85;24
1037;368;289;2023-10-18 06:43:09;99;1
2352;1;420;2023-10-18 07:57:28;95;52
2314;804;50;2023-10-18 08:19:43;87;36
5344;646;288;2023-10-18 08:42:48;76;40
2293;960;855;2023-10-18 10:46:14;70;53
4232;293;524;2023-10-18 11:01:01;61;11
4980;933;263;2023-10-18 11:58:58;54;37
91;735;23;2023-10-18 12:54:34;90;42
861;390;118;2023-10-18 13:09:39;58;9
5365;313;249;2023-10-18 18:37:28;53;43
2179;904;328;2023-10-18 18:54:12;67;34
6196;476;147;2023-10-18 20:20:17;63;31
7356;310;444;2023-10-19 06:25:04;60;42
3682;109;738;2023-10-19 06:47:47;65;23
7036;883;838;2023-10-19 08:24:38;76;32
400;515;195;2023-10-19 08:26:28;99;9
744;744;483;2023-10-19 08:29:27;60;28
3353;692;467;2023-10-19 10:54:36;83;42
7343;555;782;2023-10-19 11:20:13;64;12
3844;6;629;2023-10-19 12:19:17;92;37
3770;712;819;2023-10-19 17:46:15;61;2
5616;165;263;2023-10-19 19:42:57;53;45
6354;711;143;2023-10-19 20:31:47;57;49
3827;675;261;2023-10-19 22:04:07;77;27
646;470;299;2023-10-20 01:01:46;60;37
1711;263;638;2023-10-20 01:04:51;63;13
818;541;879;2023-10-20 01:21:09;88;1
3796;382;698;2023-10-20 01:21:31;96;42
7732;328;799;2023-10-20 04:31:05;87;34
3307;66;308;2023-10-20 06:20:20;57;54
6507;668;340;2023-10-20 09:04:19;66;33
6437;412;5;2023-10-20 10:31:49;74;59
3189;572;70;2023-10-20 10:51:28;61;44
1880;694;106;2023-10-20 13:27:52;67;38
6776;805;573;2023-10-20 14:32:06;78;39
1483;585;792;2023-10-20 19:09:45;57;55
7199;345;727;2023-10-20 20:33:44;66;28
1215;393;729;2023-10-20 21:10:17;72;54
2377;912;62;2023-10-20 22:14:14;98;53
5800;379;512;2023-10-20 23:19:03;50;57
3157;952;45;2023-10-21 01:01:21;72;24
7479;511;442;2023-10-21 01:04:40;75;51
4626;934;36;2023-10-21 08:16:42;78;54
1055;262;778;2023-10-21 08:55:29;99;26
310;621;185;2023-10-21 10:57:47;78;55
6569;904;760;2023-10-21 11:11:18;78;40
2343;124;422;2023-10-21 12:03:34;85;28
52;744;640;2023-10-21 13:08:57;58;1
6888;367;559;2023-10-21 13:19:43;56;22
138;616;15;2023-10-21 16:10:27;64;22
1977;478;717;2023-10-21 16:31:55;54;58
127;768;71;2023-10-21 18:34:48;85;30
2975;180;126;2023-10-22 00:48:11;77;29
874;230;71;2023-10-22 01:23:17;85;36
5258;147;681;2023-10-22 03:14:34;91;19
1372;760;112;2023-10-22 06:10:47;94;37
2594;547;292;2023-10-22 08:39:54;95;11
81;384;794;2023-10-22 10:49:05;53;15
208;431;740;2023-10-22 12:30:43;53;19
3085;440;702;2023-10-22 14:34:25;80;16
7275;250;57;2023-10-22 14:47:54;88;49
613;354;821;2023-10-22 18:31:01;67;28
398;439;429;2023-10-22 20:27:42;58;30
1061;681;49;2023-10-22 23:09:26;66;20
133;282;106;2023-10-22 23:43:09;51;21
4802;945;756;2023-10-23 01:32:21;59;25
603;934;793;2023-10-23 03:00:59;52;22
7577;893;78;2023-10-23 03:11:00;97;41
5607;828;12;2023-10-23 03:42:40;51;26
4772;52;307;2023-10-23 04:49:53;54;8
7458;868;764;2023-10-23 05:34:18;56;28
1788;671;872;2023-10-23 06:46:00;57;26
2773;608;47;2023-10-23 06:55:15;75;35
6002;820;416;2023-10-23 07:05:19;67;2
7991;387;506;2023-10-23 10:06:30;51;52
6849;235;685;2023-10-23 13:23:01;53;39
5662;735;364;2023-10-23 14:40:15;72;59
1149;532;136;2023-10-23 14:55:47;93;15
2380;7;354;2023-10-23 20:00:37;98;19
6740;514;650;2023-10-23 20:50:27;90;35
4478;117;719;2023-10-23 20:58:03;79;43
5157;744;442;2023-10-23 23:35:28;50;44
6033;540;727;2023-10-23 23:44:12;68;5
2208;445;460;2023-10-24 05:34:18;50;49
5605;766;742;2023-10-24 07:47:35;88;4
2573;108;40;2023-10-24 09:25:37;57;4
4733;319;28;2023-10-24 11:46:03;67;33
7936;549;415;2023-10-24 14:53:43;68;20
4708;384;122;2023-10-24 18:00:45;56;28
5945;347;343;2023-10-24 18:12:56;70;8
2355;623;198;2023-10-24 20:23:41;52;6
7551;94;88;2023-10-24 21:10:15;95;8
3216;178;237;2023-10-24 22:08:06;88;24
3548;719;52;2023-10-25 02:55:22;76;26
7030;164;235;2023-10-25 03:40:47;55;36
6449;568;362;2023-10-25 05:38:51;59;2
2485;860;207;2023-10-25 05:57:34;97;37
5402;941;804;2023-10-25 06:05:20;67;9
7723;159;883;2023-10-25 09:07:41;63;29
5397;867;22;2023-10-25 11:52:38;58;46
7541;757;550;2023-10-25 12:07:17;52;6
1364;846;707;2023-10-25 15:34:50;69;33
5579;844;445;2023-10-25 18:28:31;67;43
7165;777;788;2023-10-25 18:51:11;57;55
5097;457;40;2023-10-25 20:55:58;85;24
7940;686;641;2023-10-25 20:57:06;88;26
3365;279;705;2023-10-25 22:50:28;91;20
5288;50;579;2023-10-25 23:56:00;51;13
4091;601;796;2023-10-26 05:10:58;53;46
4298;664;499;2023-10-26 09:52:35;64;52
199;775;140;2023-10-26 10:04:31;60;41
5520;265;452;2023-10-26 10:27:20;51;40
4108;42;51;2023-10-26 10:30:10;98;16
2732;966;218;2023-10-26 22:14:49;58;44
634;854;330;2023-10-26 22:23:01;69;35
7572;977;515;2023-10-26 22:42:13;80;31
7475;853;646;2023-10-26 23:03:06;83;10
7391;875;417;2023-10-27 00:08:49;57;50
5323;8;406;2023-10-27 04:22:31;99;28
5689;886;626;2023-10-27 08:19:04;96;5
1889;217;676;2023-10-27 08:51:21;73;22
2908;575;559;2023-10-27 09:04:36;79;10
7308;234;211;2023-10-27 10:19:48;59;41
7717;246;93;2023-10-27 10:35:20;94;34
2592;33;24;2023-10-27 13:18:01;85;45
1932;560;611;2023-10-27 13:51:20;69;43
2315;693;406;2023-10-27 14:49:12;99;8
2730;836;343;2023-10-27 17:05:21;77;36
3974;218;557;2023-10-27 17:07:33;87;15
3184;351;744;2023-10-27 20:01:41;60;23
3278;293;576;2023-10-28 04:26:59;66;5
7088;364;355;2023-10-28 07:25:35;93;23
4276;945;647;2023-10-28 08:13:26;59;1
1324;640;257;2023-10-28 09:19:10;71;8
1512;662;207;2023-10-28 09:47:46;69;29
3700;866;305;2023-10-28 10:30:32;65;56
4201;149;267;2023-10-28 10:56:43;63;20
4731;482;801;2023-10-28 12:36:47;94;40
7775;879;628;2023-10-28 13:35:27;86;11
1469;460;876;2023-10-28 14:14:07;55;45
5477;293;105;2023-10-28 14:57:47;55;28
4429;346;738;2023-10-28 15:41:55;51;54
4718;992;344;2023-10-28 15:44:36;56;33
4984;707;40;2023-10-28 17:44:12;85;7
1695;494;804;2023-10-28 19:00:45;75;44
3301;567;645;2023-10-28 19:01:04;94;15
418;794;267;2023-10-28 20:03:02;73;10
2763;122;829;2023-10-28 22:00:43;97;10
4528;75;515;2023-10-28 22:49:47;70;37
2506;667;839;2023-10-28 22:52:07;75;33
420;851;302;2023-10-29 02:56:57;88;46
1617;999;574;2023-10-29 03:13:33;82;48
5451;415;770;2023-10-29 03:43:36;84;58
3683;983;737;2023-10-29 08:22:13;52;25
1914;200;669;2023-10-29 13:27:36;94;9
211;520;808;2023-10-29 15:16:36;54;31
3903;125;49;2023-10-29 15:45:01;90;8
2128;288;586;2023-10-29 15:49:04;71;44
7095;66;325;2023-10-29 17:50:09;75;12
5517;663;231;2023-10-29 20:36:00;92;9
6512;317;325;2023-10-29 20:47:26;98;13
1286;774;710;2023-10-29 22:31:54;73;39
4420;884;279;2023-10-30 00:31:21;52;33
3749;373;604;2023-10-30 01:36:58;54;40
6765;506;17;2023-10-30 02:14:49;99;10
3934;275;633;2023-10-30 05:46:06;55;7
7309;418;389;2023-10-30 06:33:59;66;35
5469;121;701;2023-10-30 06:35:25;60;16
4307;920;420;2023-10-30 07:46:40;54;8
7715;970;823;2023-10-30 08:27:30;89;26
5664;605;406;2023-10-30 09:43:17;87;20
809;921;812;2023-10-30 15:02:25;50;59
1312;583;687;2023-10-30 19:12:00;57;12
4287;990;337;2023-10-30 21:23:56;66;19
3469;637;290;2023-10-31 00:59:56;95;10
5830;620;719;2023-10-31 01:14:23;96;47
2105;127;462;2023-10-31 07:47:24;57;5
7169;623;722;2023-10-31 10:18:46;72;2
2777;307;410;2023-10-31 11:02:59;64;56
4181;570;731;2023-10-31 12:41:52;91;7
6744;440;199;2023-10-31 15:35:16;78;7
2152;445;383;2023-10-31 16:18:21;51;32
6660;103;219;2023-10-31 18:08:54;74;51
2466;411;487;2023-11-01 00:15:03;89;20
2094;68;522;2023-11-01 04:45:04;93;38
5630;826;70;2023-11-01 06:15:04;63;40
908;136;624;2023-11-01 08:48:13;81;41
6949;878;305;2023-11-01 10:17:14;69;51
4654;761;193;2023-11-01 10:52:47;56;17
1377;592;838;2023-11-01 10:55:29;67;50
4963;873;689;2023-11-01 12:53:00;93;21
4750;35;66;2023-11-01 13:19:02;73;15
970;356;510;2023-11-01 13:23:08;91;46
7266;388;739;2023-11-01 14:24:28;96;3
84;808;639;2023-11-01 15:26:21;68;6
5091;899;864;2023-11-01 15:54:41;50;3
4051;310;143;2023-11-01 22:49:39;52;36
2743;142;823;2023-11-01 23:05:13;50;30
1184;497;809;2023-11-01 23:23:56;61;8
5196;229;164;2023-11-01 23:47:49;74;35
1802;219;483;2023-11-02 00:39:49;62;26
7791;279;555;2023-11-02 01:18:45;91;4
4582;433;461;2023-11-02 01:29:09;55;36
63;904;35;2023-11-02 06:58:46;51;43
4617;920;448;2023-11-02 08:28:32;65;16
853;520;180;2023-11-02 08:50:48;56;21
1017;727;611;2023-11-02 09:04:28;89;5
7153;669;750;2023-11-02 10:30:01;77;12
2972;669;805;2023-11-02 11:02:46;51;6
2956;753;205;2023-11-02 16:05:57;73;1
1080;682;713;2023-11-02 17:07:50;89;3
2193;499;481;2023-11-02 17:08:49;68;40
3915;246;218;2023-11-02 22:10:33;79;40
379;749;145;2023-11-03 00:13:24;56;15
5201;919;275;2023-11-03 01:11:00;92;23
4633;72;695;2023-11-03 08:13:50;90;4
167;158;58;2023-11-03 11:09:51;82;17
3637;328;164;2023-11-03 11:15:09;62;33
838;152;711;2023-11-03 11:31:52;75;58
5125;378;817;2023-11-03 11:55:23;62;3
5669;92;63;2023-11-03 12:05:02;68;57
3476;613;222;2023-11-03 12:10:12;67;56
2930;291;741;2023-11-03 13:43:39;73;5
783;529;493;2023-11-03 19:26:36;81;28
3825;780;491;2023-11-03 19:31:32;71;3
7641;96;725;2023-11-03 20:30:33;65;23
2054;353;562;2023-11-03 20:50:05;68;59
4787;233;761;2023-11-04 01:29:44;65;3
4926;410;657;2023-11-04 03:18:38;79;11
7009;103;89;2023-11-04 04:24:25;65;2
6710;28;393;2023-11-04 09:41:23;58;28
7178;385;496;2023-11-04 10:09:45;52;54
6;184;17;2023-11-04 13:29:00;62;7
1228;731;392;2023-11-04 17:53:45;73;40
5928;1;271;2023-11-04 19:04:08;96;54
1337;278;183;2023-11-04 20:08:50;86;8
3398;484;578;2023-11-04 21:42:07;77;50
675;103;440;2023-11-04 21:48:16;57;32
3587;521;754;2023-11-05 02:50:39;77;27
2204;617;109;2023-11-05 04:08:50;55;27
5492;743;664;2023-11-05 05:17:38;79;32
6292;643;706;2023-11-05 05:37:10;88;54
4088;258;344;2023-11-05 06:57:29;82;51
4362;410;378;2023-11-05 07:28:38;75;23
36;798;406;2023-11-05 07:34:20;62;34
5122;94;565;2023-11-05 08:26:43;65;56
3012;461;285;2023-11-05 08:47:34;58;52
2814;161;340;2023-11-05 09:01:20;69;34
3859;424;453;2023-11-05 09:34:02;79;17
1838;644;181;2023-11-05 11:06:31;61;43
2058;604;7;2023-11-05 14:00:33;70;15
1033;900;311;2023-11-05 18:04:37;64;3
3326;322;161;2023-11-05 18:34:29;84;44
1909;954;455;2023-11-05 20:22:54;61;49
887;266;472;2023-11-05 21:31:26;63;51
7015;913;319;2023-11-05 22:12:02;79;7
5572;474;730;2023-11-05 22:50:19;91;42
5197;449;839;2023-11-06 04:02:47;72;45
7369;44;10;2023-11-06 05:46:38;70;21
5048;327;822;2023-11-06 06:58:11;57;52
4006;203;355;2023-11-06 10:09:36;73;36
4730;406;763;2023-11-06 12:49:33;84;3
4558;989;298;2023-11-06 12:56:02;65;25
2090;92;671;2023-11-06 16:48:30;94;13
7248;459;90;2023-11-06 17:59:50;88;28
86;357;816;2023-11-06 23:08:28;94;41
6814;742;240;2023-11-06 23:09:38;86;40
1395;686;283;2023-11-07 01:55:17;56;45
3518;728;741;2023-11-07 04:00:12;64;1
2223;867;812;2023-11-07 07:27:46;57;30
4843;206;721;2023-11-07 09:20:54;95;17
6674;509;700;2023-11-07 11:05:54;51;51
1961;163;781;2023-11-07 12:36:42;73;40
5666;982;247;2023-11-07 13:06:10;97;47
2974;788;237;2023-11-07 13:50:37;64;34
1799;503;271;2023-11-07 14:09:54;59;35
844;510;538;2023-11-07 16:45:07;92;38
5163;743;447;2023-11-07 18:01:50;58;21
7575;827;252;2023-11-07 22:49:47;95;4
2241;452;332;2023-11-07 23:04:53;96;7
3052;907;445;2023-11-07 23:43:18;57;58
3484;967;338;2023-11-08 00:18:31;93;32
6978;300;4;2023-11-08 02:33:52;85;1
